id,yield_class,age,average_height,dbh,taper,trees_per_ha,volume_per_ha
4,15.0,140,39.9,49.6,0.436,360.0,1213.0
4,15.0,150,40.3,50.1,0.436,356.0,1236.0
4,14.0,20,7.2,10.6,0.441,3119.0,87.0
4,14.0,30,12.8,15.8,0.476,1853.0,221.0
4,14.0,40,18.0,20.7,0.47,1288.0,368.0
4,14.0,50,22.6,25.2,0.462,978.0,510.0
4,14.0,60,26.4,29.3,0.456,787.0,638.0
4,14.0,70,29.5,33.0,0.451,660.0,750.0
4,14.0,80,31.9,36.3,0.447,572.0,844.0
4,14.0,90,33.8,39.2,0.444,509.0,922.0
4,14.0,100,35.3,41.7,0.442,463.0,986.0
4,14.0,110,36.4,43.8,0.44,430.0,1037.0
4,14.0,120,37.3,45.5,0.438,405.0,1079.0
4,14.0,130,37.9,46.9,0.437,389.0,1113.0
4,14.0,140,38.4,47.8,0.437,378.0,1140.0
4,14.0,150,38.8,48.4,0.436,374.0,1162.0
4,13.0,20,6.9,9.9,0.43,3346.0,77.0
4,13.0,30,12.2,15.0,0.477,1971.0,203.0
4,13.0,40,17.3,19.7,0.472,1365.0,340.0
4,13.0,50,21.7,24.0,0.465,1035.0,473.0
4,13.0,60,25.4,28.0,0.458,831.0,593.0
4,13.0,70,28.3,31.5,0.453,697.0,698.0
4,13.0,80,30.6,34.7,0.449,603.0,787.0
4,13.0,90,32.5,37.6,0.446,536.0,860.0
4,13.0,100,33.9,40.0,0.443,487.0,921.0
4,13.0,110,35.0,42.1,0.441,451.0,969.0
4,13.0,120,35.8,43.8,0.439,425.0,1009.0
4,13.0,130,36.4,45.2,0.438,407.0,1041.0
4,13.0,140,36.9,46.2,0.437,395.0,1067.0
4,13.0,150,37.3,46.8,0.437,390.0,1089.0
4,12.0,20,6.5,9.3,0.415,3585.0,67.0
4,12.0,30,11.7,14.2,0.478,2093.0,185.0
4,12.0,40,16.5,18.7,0.475,1445.0,312.0
4,12.0,50,20.8,22.9,0.467,1093.0,436.0
4,12.0,60,24.3,26.7,0.46,877.0,548.0
4,12.0,70,27.1,30.1,0.455,734.0,646.0
4,12.0,80,29.4,33.3,0.45,635.0,729.0
4,12.0,90,31.1,36.0,0.447,564.0,798.0
4,12.0,100,32.5,38.4,0.444,511.0,855.0
4,12.0,110,33.5,40.5,0.442,473.0,900.0
4,12.0,120,34.3,42.2,0.44,445.0,938.0
4,12.0,130,34.9,43.5,0.439,425.0,968.0
4,12.0,140,35.3,44.5,0.438,412.0,993.0
4,12.0,150,35.7,45.2,0.438,405.0,1013.0
4,11.0,20,6.2,8.7,0.393,3843.0,56.0
4,11.0,30,11.1,13.4,0.479,2221.0,167.0
4,11.0,40,15.8,17.7,0.477,1527.0,285.0
4,11.0,50,19.9,21.7,0.47,1153.0,399.0
4,11.0,60,23.2,25.4,0.463,922.0,503.0
4,11.0,70,25.9,28.8,0.457,772.0,595.0
4,11.0,80,28.1,31.7,0.452,667.0,672.0
4,11.0,90,29.7,34.5,0.448,591.0,735.0
4,11.0,100,31.0,36.8,0.445,536.0,788.0
4,11.0,110,32.0,38.8,0.443,495.0,831.0
4,11.0,120,32.8,40.5,0.441,465.0,866.0
4,11.0,130,33.3,41.9,0.44,443.0,894.0
4,11.0,140,33.8,42.9,0.439,428.0,917.0
4,11.0,150,34.1,43.6,0.438,420.0,936.0
4,10.0,20,5.9,8.1,0.363,4128.0,46.0
4,10.0,30,10.6,12.6,0.479,2359.0,150.0
4,10.0,40,15.1,16.8,0.48,1615.0,258.0
4,10.0,50,19.0,20.6,0.472,1216.0,363.0
4,10.0,60,22.2,24.2,0.465,972.0,459.0
4,10.0,70,24.7,27.4,0.459,812.0,543.0
4,10.0,80,26.8,30.3,0.454,700.0,614.0
4,10.0,90,28.3,32.9,0.45,620.0,673.0
4,10.0,100,29.5,35.2,0.447,561.0,721.0
4,10.0,110,30.5,37.2,0.444,517.0,760.0
4,10.0,120,31.2,38.9,0.442,484.0,793.0
4,10.0,130,31.7,40.2,0.441,461.0,819.0
4,10.0,140,32.1,41.3,0.44,444.0,840.0
4,10.0,150,32.4,42.1,0.439,434.0,857.0
4,9.0,20,5.6,7.5,0.318,4462.0,35.0
4,9.0,30,10.1,11.8,0.477,2514.0,132.0
4,9.0,40,14.4,15.8,0.483,1712.0,232.0
4,9.0,50,18.0,19.5,0.475,1285.0,328.0
4,9.0,60,21.1,22.9,0.468,1026.0,415.0
4,9.0,70,23.5,26.0,0.461,856.0,491.0
4,9.0,80,25.4,28.8,0.456,737.0,556.0
4,9.0,90,26.9,31.3,0.452,652.0,609.0
4,9.0,100,28.0,33.5,0.448,589.0,653.0
4,9.0,110,28.9,35.5,0.446,542.0,689.0
4,9.0,120,29.5,37.1,0.443,507.0,718.0
4,9.0,130,30.0,38.5,0.442,481.0,742.0
4,9.0,140,30.4,39.6,0.44,463.0,762.0
4,9.0,150,30.6,40.4,0.439,451.0,778.0
4,8.0,20,5.3,6.9,0.251,4856.0,24.0
4,8.0,30,9.6,11.0,0.473,2689.0,115.0
4,8.0,40,13.7,14.8,0.485,1819.0,206.0
4,8.0,50,17.1,18.3,0.479,1361.0,293.0
4,8.0,60,20.0,21.5,0.471,1084.0,372.0
4,8.0,70,22.3,24.5,0.464,902.0,440.0
4,8.0,80,24.0,27.2,0.458,776.0,498.0
4,8.0,90,25.4,29.7,0.454,684.0,546.0
4,8.0,100,26.4,31.9,0.45,617.0,585.0
4,8.0,110,27.2,33.8,0.447,567.0,617.0
4,8.0,120,27.8,35.4,0.444,527.0,643.0
4,8.0,130,28.2,36.8,0.442,501.0,664.0
4,8.0,140,28.5,37.9,0.441,480.0,682.0
4,8.0,150,28.8,38.7,0.44,467.0,696.0
4,7.0,20,5.0,6.3,0.15,5340.0,12.0
4,7.0,30,9.1,10.1,0.465,2893.0,98.0
4,7.0,40,12.9,13.7,0.487,1941.0,181.0
4,7.0,50,16.2,17.1,0.482,1446.0,259.0
4,7.0,60,18.8,20.2,0.474,1148.0,329.0
4,7.0,70,20.9,23.1,0.467,953.0,389.0
4,7.0,80,22.5,25.7,0.46,818.0,440.0
4,7.0,90,23.8,28.1,0.456,720.0,483.0
4,7.0,100,24.7,30.2,0.451,648.0,517.0
4,7.0,110,25.4,32.1,0.448,593.0,545.0
4,7.0,120,25.9,33.7,0.445,552.0,568.0
4,7.0,130,26.3,35.1,0.443,521.0,586.0
4,7.0,140,26.6,36.2,0.441,498.0,601.0
4,7.0,150,26.8,37.1,0.44,482.0,614.0
4,6.0,30,8.6,9.3,0.451,3141.0,82.0
4,6.0,40,12.2,12.7,0.488,2585.0,157.0
4,6.0,50,15.2,15.9,0.485,1545.0,225.0
4,6.0,60,17.7,18.8,0.477,1223.0,287.0
4,6.0,70,19.6,21.6,0.47,1012.0,340.0
4,6.0,80,21.0,24.1,0.463,866.0,384.0
4,6.0,90,22.1,26.4,0.458,761.0,420.0
4,6.0,100,22.9,28.4,0.453,683.0,449.0
4,6.0,110,23.5,30.3,0.449,623.0,473.0
4,6.0,120,23.9,31.9,0.446,578.0,492.0
4,6.0,130,24.2,33.3,0.444,544.0,508.0
4,6.0,140,24.4,34.4,0.441,519.0,521.0
4,6.0,150,24.6,35.4,0.44,500.0,532.0
4,5.0,30,8.0,8.3,0.424,3482.0,64.0
4,5.0,40,11.4,11.5,0.487,2276.0,131.0
4,5.0,50,14.1,14.5,0.488,1673.0,191.0
4,5.0,60,16.3,17.3,0.481,1317.0,243.0
4,5.0,70,18.0,19.9,0.473,1086.0,287.0
4,5.0,80,19.2,22.3,0.466,926.0,324.0
4,5.0,90,20.1,24.5,0.46,810.0,353.0
4,5.0,100,20.8,26.5,0.455,724.0,377.0
4,5.0,110,21.2,28.3,0.45,659.0,396.0
4,5.0,120,21.5,29.9,0.447,609.0,412.0
4,5.0,130,21.8,31.3,0.444,570.0,424.0
4,5.0,140,22.0,32.5,0.441,541.0,434.0
4,5.0,150,22.1,33.5,0.44,519.0,443.0
4,4.0,30,7.4,7.3,0.37,3934.0,45.0
4,4.0,40,10.5,10.3,0.48,2523.0,106.0
4,4.0,50,13.0,13.1,0.491,1836.0,157.0
4,4.0,60,14.9,15.7,0.485,1437.0,201.0
4,4.0,70,16.3,18.1,0.477,1179.0,237.0
4,4.0,80,17.3,20.4,0.469,1002.0,266.0
4,4.0,90,18.0,22.5,0.462,873.0,289.0
4,4.0,100,18.5,24.4,0.457,778.0,308.0
4,4.0,110,18.8,26.2,0.452,705.0,323.0
4,4.0,120,19.1,27.7,0.447,649.0,335.0
4,4.0,130,19.2,29.1,0.444,605.0,344.0
4,4.0,140,19.3,30.3,0.441,571.0,351.0
4,4.0,150,19.4,31.4,0.439,545.0,358.0
5,17.0,20,8.8,7.7,0.428,5987.0,105.0
5,17.0,30,15.2,13.9,0.533,2327.0,286.0
5,17.0,40,20.2,19.8,0.524,1334.0,435.0
5,17.0,50,24.2,25.3,0.513,896.0,561.0
5,17.0,60,27.4,30.5,0.504,661.0,669.0
5,17.0,70,29.9,35.4,0.497,521.0,764.0
5,17.0,80,31.9,39.9,0.492,428.0,843.0
5,17.0,90,33.5,44.1,0.488,362.0,906.0
5,17.0,100,34.8,48.0,0.485,313.0,955.0
5,17.0,110,35.8,51.5,0.483,277.0,996.0
5,17.0,120,36.5,54.6,0.481,250.0,1030.0
5,17.0,130,37.2,57.5,0.479,229.0,1059.0
5,17.0,140,37.7,60.0,0.478,213.0,1082.0
5,17.0,150,38.1,62.1,0.477,200.0,1099.0
5,16.0,20,8.0,7.3,0.387,6070.0,78.0
5,16.0,30,14.3,13.3,0.532,2463.0,261.0
5,16.0,40,19.3,19.0,0.525,1401.0,403.0
5,16.0,50,23.3,24.4,0.514,938.0,524.0
5,16.0,60,26.4,29.4,0.505,692.0,628.0
5,16.0,70,28.9,34.1,0.498,545.0,720.0
5,16.0,80,30.9,38.5,0.493,447.0,796.0
5,16.0,90,32.5,42.6,0.489,378.0,857.0
5,16.0,100,33.8,46.3,0.486,328.0,906.0
5,16.0,110,34.8,49.7,0.484,290.0,946.0
5,16.0,120,35.6,52.7,0.482,261.0,977.0
5,16.0,130,36.2,55.4,0.48,240.0,1004.0
5,16.0,140,36.7,57.8,0.479,222.0,1025.0
5,16.0,150,37.1,59.9,0.477,209.0,1042.0
5,15.0,20,7.3,6.8,0.331,6131.0,54.0
5,15.0,30,13.5,12.7,0.529,2614.0,236.0
5,15.0,40,18.4,18.2,0.526,1477.0,373.0
5,15.0,50,22.3,23.4,0.515,984.0,489.0
5,15.0,60,25.5,28.3,0.506,725.0,589.0
5,15.0,70,28.0,32.9,0.5,570.0,677.0
5,15.0,80,29.9,37.1,0.495,468.0,751.0
5,15.0,90,31.5,41.0,0.491,396.0,810.0
5,15.0,100,32.8,44.6,0.487,344.0,858.0
5,15.0,110,33.8,47.8,0.485,304.0,896.0
5,15.0,120,34.6,50.8,0.483,274.0,926.0
5,15.0,130,35.2,53.4,0.481,251.0,951.0
5,15.0,140,35.7,55.7,0.479,233.0,971.0
5,15.0,150,36.1,57.6,0.478,219.0,986.0
5,14.0,20,6.4,6.4,0.246,6155.0,31.0
5,14.0,30,12.6,12.1,0.526,2786.0,212.0
5,14.0,40,17.5,17.4,0.527,1560.0,343.0
5,14.0,50,21.4,22.5,0.517,1036.0,455.0
5,14.0,60,24.5,27.2,0.508,762.0,551.0
5,14.0,70,27.0,31.6,0.501,599.0,635.0
5,14.0,80,29.0,35.7,0.496,492.0,707.0
5,14.0,90,30.6,39.4,0.492,417.0,764.0
5,14.0,100,31.8,42.9,0.488,361.0,810.0
5,14.0,110,32.8,46.0,0.486,320.0,847.0
5,14.0,120,33.6,48.8,0.484,288.0,876.0
5,14.0,130,34.2,51.3,0.482,264.0,900.0
5,14.0,140,34.7,53.4,0.48,245.0,917.0
5,14.0,150,35.1,55.3,0.479,230.0,931.0
5,13.0,20,5.8,6.0,0.137,6117.0,13.0
5,13.0,30,11.8,11.5,0.52,2978.0,188.0
5,13.0,40,16.6,16.6,0.527,1635.0,316.0
5,13.0,50,20.5,21.5,0.518,1092.0,422.0
5,13.0,60,23.6,26.1,0.509,801.0,514.0
5,13.0,70,26.0,30.3,0.503,630.0,596.0
5,13.0,80,28.0,34.3,0.497,517.0,664.0
5,13.0,90,29.6,37.9,0.493,438.0,720.0
5,13.0,100,30.8,41.2,0.49,380.0,765.0
5,13.0,110,31.8,44.2,0.487,337.0,801.0
5,13.0,120,32.6,46.9,0.485,304.0,827.0
5,13.0,130,33.2,49.2,0.483,278.0,849.0
5,13.0,140,33.7,51.3,0.481,258.0,865.0
5,13.0,150,34.1,53.0,0.48,243.0,878.0
5,12.0,30,10.9,10.8,0.513,3198.0,166.0
5,12.0,40,15.7,15.9,0.528,1757.0,288.0
5,12.0,50,19.6,20.6,0.52,1155.0,390.0
5,12.0,60,22.6,25.0,0.511,846.0,479.0
5,12.0,70,25.1,29.1,0.504,664.0,558.0
5,12.0,80,27.1,32.8,0.499,545.0,623.0
5,12.0,90,28.6,36.3,0.494,462.0,678.0
5,12.0,100,29.8,39.5,0.491,402.0,721.0
5,12.0,110,30.8,42.4,0.488,356.0,755.0
5,12.0,120,31.6,44.9,0.486,321.0,780.0
5,12.0,130,32.2,47.2,0.484,294.0,800.0
5,12.0,140,32.7,49.1,0.482,273.0,814.0
5,12.0,150,33.1,50.7,0.481,256.0,825.0
5,11.0,30,10.0,10.2,0.5,3477.0,141.0
5,11.0,40,14.7,15.0,0.527,1884.0,258.0
5,11.0,50,18.5,19.5,0.521,1231.0,356.0
5,11.0,60,21.6,23.8,0.513,898.0,441.0
5,11.0,70,24.0,27.7,0.506,704.0,516.0
5,11.0,80,26.0,31.3,0.5,578.0,579.0
5,11.0,90,27.5,34.7,0.496,490.0,631.0
5,11.0,100,28.7,37.7,0.492,426.0,672.0
5,11.0,110,29.7,40.4,0.489,378.0,705.0
5,11.0,120,30.5,42.9,0.487,340.0,728.0
5,11.0,130,31.1,45.0,0.485,311.0,746.0
5,11.0,140,31.6,46.9,0.483,288.0,758.0
5,11.0,150,31.9,48.4,0.482,271.0,768.0
5,10.0,30,9.0,9.5,0.481,3818.0,117.0
5,10.0,40,13.7,14.1,0.527,2038.0,230.0
5,10.0,50,17.5,18.4,0.523,1322.0,323.0
5,10.0,60,20.5,22.5,0.515,962.0,405.0
5,10.0,70,23.0,26.2,0.508,754.0,476.0
5,10.0,80,24.9,29.7,0.502,619.0,536.0
5,10.0,90,26.4,32.9,0.498,525.0,587.0
5,10.0,100,27.6,35.8,0.494,457.0,626.0
5,10.0,110,28.6,38.3,0.491,405.0,657.0
5,10.0,120,29.3,40.6,0.489,365.0,678.0
5,10.0,130,29.9,42.6,0.487,334.0,694.0
5,10.0,140,30.4,44.3,0.485,310.0,705.0
5,10.0,150,30.8,45.7,0.484,291.0,713.0
5,9.0,30,8.0,8.8,0.452,4220.0,93.0
5,9.0,40,12.7,13.2,0.524,2216.0,203.0
5,9.0,50,16.5,17.4,0.524,1424.0,292.0
5,9.0,60,19.5,21.2,0.516,1034.0,370.0
5,9.0,70,21.9,24.8,0.51,808.0,437.0
5,9.0,80,23.8,28.1,0.504,663.0,495.0
5,9.0,90,25.3,31.1,0.5,564.0,543.0
5,9.0,100,26.5,33.9,0.496,491.0,581.0
5,9.0,110,27.4,36.3,0.493,436.0,610.0
5,9.0,120,28.2,38.5,0.49,392.0,630.0
5,9.0,130,28.8,40.3,0.488,359.0,644.0
5,9.0,140,29.2,41.9,0.487,333.0,653.0
5,9.0,150,29.6,43.2,0.485,313.0,659.0
5,8.0,30,7.0,8.1,0.104,4737.0,69.0
5,8.0,40,11.6,12.3,0.519,2435.0,175.0
5,8.0,50,15.4,16.3,0.525,1549.0,260.0
5,8.0,60,18.4,19.9,0.519,1121.0,334.0
5,8.0,70,20.8,23.3,0.512,874.0,399.0
5,8.0,80,22.7,26.5,0.507,718.0,454.0
5,8.0,90,24.1,29.3,0.502,610.0,499.0
5,8.0,100,25.3,31.9,0.498,532.0,536.0
5,8.0,110,26.2,34.2,0.495,473.0,563.0
5,8.0,120,26.9,36.2,0.492,426.0,581.0
5,8.0,130,27.5,37.9,0.49,389.0,593.0
5,8.0,140,28.0,39.4,0.489,361.0,600.0
5,8.0,150,28.3,40.6,0.487,339.0,605.0
5,7.0,30,6.0,7.3,0.322,5419.0,44.0
5,7.0,40,10.5,11.3,0.51,2713.0,146.0
5,7.0,50,14.2,15.1,0.525,1706.0,228.0
5,7.0,60,17.2,18.6,0.521,1228.0,298.0
5,7.0,70,19.6,21.8,0.515,956.0,359.0
5,7.0,80,21.4,24.7,0.509,784.0,412.0
5,7.0,90,22.9,27.4,0.505,668.0,455.0
5,7.0,100,24.1,29.8,0.501,583.0,490.0
5,7.0,110,24.9,31.9,0.497,518.0,515.0
5,7.0,120,25.6,33.8,0.495,467.0,531.0
5,7.0,130,26.2,35.4,0.493,426.0,541.0
5,7.0,140,26.6,36.7,0.491,395.0,546.0
5,7.0,150,26.9,37.8,0.49,373.0,550.0
5,6.0,30,4.9,6.5,0.172,6332.0,18.0
5,6.0,40,9.3,10.4,0.494,3066.0,118.0
5,6.0,50,13.0,13.9,0.524,1900.0,196.0
5,6.0,60,15.9,17.2,0.523,1360.0,263.0
5,6.0,70,18.3,20.2,0.518,1055.0,321.0
5,6.0,80,20.2,23.0,0.5125,866.0,370.0
5,6.0,90,21.6,25.4,0.508,738.0,412.0
5,6.0,100,22.7,27.7,0.504,645.0,444.0
5,6.0,110,23.6,29.6,0.5,574.0,468.0
5,6.0,120,24.2,31.3,0.497,517.0,482.0
5,6.0,130,24.8,32.8,0.495,473.0,490.0
5,6.0,140,25.2,34.0,0.494,438.0,493.0
5,6.0,150,25.5,34.9,0.492,414.0,496.0
5,5.0,40,8.1,9.4,0.465,3529.0,91.0
5,5.0,50,11.7,12.7,0.52,2147.0,165.0
5,5.0,60,14.7,15.7,0.524,1527.0,229.0
5,5.0,70,17.0,18.6,0.521,1183.0,284.0
5,5.0,80,18.9,21.1,0.516,970.0,331.0
5,5.0,90,20.3,23.4,0.511,828.0,370.0
5,5.0,100,21.4,25.5,0.507,726.0,401.0
5,5.0,110,22.2,27.2,0.504,648.0,423.0
5,5.0,120,22.8,28.8,0.501,584.0,435.0
5,5.0,130,23.3,30.0,0.499,534.0,441.0
5,5.0,140,23.7,31.1,0.497,496.0,444.0
5,5.0,150,24.0,31.8,0.496,470.0,445.0
6,20.0,30,12.1,13.9,0.452,2768.0,230.0
6,20.0,40,17.7,19.8,0.474,1582.0,409.0
6,20.0,50,22.7,25.6,0.474,1022.0,566.0
6,20.0,60,27.1,31.4,0.463,711.0,691.0
6,20.0,70,30.8,37.1,0.453,523.0,789.0
6,20.0,80,33.9,42.7,0.447,399.0,866.0
6,20.0,90,36.6,48.3,0.442,313.0,927.0
6,20.0,100,38.9,53.7,0.439,252.0,976.0
6,20.0,110,40.8,59.0,0.438,208.0,1016.0
6,20.0,120,42.3,63.9,0.436,176.0,1045.0
6,20.0,130,43.6,68.5,0.432,153.0,1062.0
6,20.0,140,44.5,72.8,0.428,134.0,1068.0
6,20.0,150,45.1,76.7,0.425,120.0,1067.0
6,18.0,30,10.9,12.0,0.44,3431.0,186.0
6,18.0,40,16.0,17.5,0.479,1887.0,348.0
6,18.0,50,20.5,22.9,0.488,1202.0,495.0
6,18.0,60,24.5,28.3,0.482,827.0,614.0
6,18.0,70,28.0,33.6,0.472,604.0,709.0
6,18.0,80,31.1,38.8,0.462,461.0,784.0
6,18.0,90,33.8,44.0,0.454,362.0,844.0
6,18.0,100,36.1,49.1,0.45,291.0,895.0
6,18.0,110,38.0,54.0,0.45,239.0,936.0
6,18.0,120,39.6,58.7,0.449,201.0,967.0
6,18.0,130,40.9,63.0,0.446,174.0,988.0
6,18.0,140,42.0,67.1,0.44,153.0,998.0
6,18.0,150,42.7,70.9,0.436,136.0,1001.0
6,16.0,30,9.5,10.3,0.426,4272.0,144.0
6,16.0,40,14.1,15.0,0.479,2371.0,283.0
6,16.0,50,18.2,19.9,0.5,1479.0,419.0
6,16.0,60,22.0,24.9,0.5,998.0,535.0
6,16.0,70,25.5,29.9,0.487,721.0,628.0
6,16.0,80,28.4,34.7,0.478,548.0,703.0
6,16.0,90,31.0,39.5,0.472,427.0,765.0
6,16.0,100,33.3,44.3,0.467,341.0,817.0
6,16.0,110,35.2,49.0,0.465,278.0,859.0
6,16.0,120,36.9,53.4,0.46,234.0,892.0
6,16.0,130,38.3,57.6,0.456,201.0,914.0
6,16.0,140,39.4,61.6,0.451,175.0,925.0
6,16.0,150,40.2,65.3,0.444,155.0,927.0
6,14.0,30,8.0,8.4,0.392,5864.0,102.0
6,14.0,40,12.2,12.6,0.474,3080.0,222.0
6,14.0,50,16.0,17.0,0.508,1877.0,346.0
6,14.0,60,19.5,21.5,0.513,1253.0,455.0
6,14.0,70,22.8,26.1,0.505,888.0,547.0
6,14.0,80,25.7,30.6,0.495,666.0,623.0
6,14.0,90,28.2,35.0,0.488,518.0,685.0
6,14.0,100,30.5,39.4,0.483,411.0,738.0
6,14.0,110,32.5,43.8,0.477,334.0,780.0
6,14.0,120,34.2,48.0,0.472,278.0,812.0
6,14.0,130,35.6,52.1,0.469,235.0,836.0
6,14.0,140,36.7,56.0,0.465,202.0,852.0
6,14.0,150,37.6,59.7,0.459,177.0,858.0
6,12.0,30,6.5,6.7,0.325,8310.0,62.0
6,12.0,40,10.2,10.2,0.444,4271.0,158.0
6,12.0,50,13.8,14.1,0.501,2510.0,271.0
6,12.0,60,17.1,18.1,0.518,1644.0,375.0
6,12.0,70,20.1,22.1,0.517,1163.0,464.0
6,12.0,80,22.9,26.2,0.511,857.0,541.0
6,12.0,90,25.4,30.3,0.505,654.0,606.0
6,12.0,100,27.7,34.5,0.498,511.0,659.0
6,12.0,110,29.6,38.6,0.492,411.0,701.0
6,12.0,120,31.3,42.7,0.488,336.0,735.0
6,12.0,130,32.7,46.6,0.485,281.0,761.0
6,12.0,140,33.9,50.4,0.481,239.0,779.0
6,12.0,150,34.9,54.1,0.476,207.0,789.0
6,10.0,30,5.1,5.0,0.203,13293.0,27.0
6,10.0,40,8.2,7.9,0.382,6447.0,99.0
6,10.0,50,11.5,11.2,0.478,3634.0,197.0
6,10.0,60,14.6,14.6,0.519,2323.0,295.0
6,10.0,70,17.5,18.2,0.528,1587.0,382.0
6,10.0,80,20.2,21.9,0.524,1149.0,458.0
6,10.0,90,22.6,25.7,0.52,860.0,524.0
6,10.0,100,24.8,29.5,0.512,666.0,578.0
6,10.0,110,26.7,33.5,0.508,520.0,621.0
6,10.0,120,28.3,37.3,0.503,420.0,654.0
6,10.0,130,29.7,41.1,0.501,345.0,681.0
6,10.0,140,30.9,44.8,0.496,290.0,701.0
6,10.0,150,31.9,48.4,0.493,247.0,715.0
6,8.0,40,6.4,5.8,0.23,10522.0,41.0
6,8.0,50,9.2,8.4,0.415,5810.0,123.0
6,8.0,60,12.1,11.4,0.493,3478.0,212.0
6,8.0,70,14.8,14.5,0.528,2295.0,296.0
6,8.0,80,17.3,17.8,0.54,1599.0,372.0
6,8.0,90,19.6,21.2,0.54,1170.0,437.0
6,8.0,100,21.7,24.7,0.534,885.0,491.0
6,8.0,110,23.5,28.3,0.529,684.0,535.0
6,8.0,120,25.1,31.9,0.524,543.0,571.0
6,8.0,130,26.5,35.5,0.52,439.0,599.0
6,8.0,140,27.6,38.9,0.518,364.0,619.0
6,8.0,150,28.5,42.3,0.516,307.0,634.0
6,6.0,50,7.0,5.6,0.269,11409.0,53.0
6,6.0,60,9.5,7.9,0.424,6426.0,127.0
6,6.0,70,11.9,10.6,0.507,3887.0,207.0
6,6.0,80,14.1,13.5,0.545,2543.0,280.0
6,6.0,90,16.3,16.5,0.555,1777.0,344.0
6,6.0,100,18.2,19.6,0.558,1296.0,397.0
6,6.0,110,19.9,22.9,0.557,966.0,441.0
6,6.0,120,21.4,26.2,0.553,747.0,477.0
6,6.0,130,22.8,29.4,0.547,598.0,506.0
6,6.0,140,24.0,32.6,0.544,485.0,529.0
6,6.0,150,25.0,35.8,0.544,400.0,548.0
7,18.0,20,12.2,11.7,0.41,2898.0,155.0
7,18.0,25,16.6,14.8,0.44,2104.0,266.0
7,18.0,30,20.6,18.9,0.45,1418.0,368.0
7,18.0,35,24.3,23.4,0.44,981.0,453.0
7,18.0,40,27.5,27.8,0.44,714.0,521.0
7,18.0,45,30.3,32.0,0.43,548.0,570.0
7,18.0,50,32.7,35.9,0.42,441.0,605.0
7,18.0,55,34.6,39.3,0.41,368.0,629.0
7,18.0,60,36.2,42.4,0.4,316.0,647.0
7,18.0,65,37.4,45.2,0.4,279.0,665.0
7,18.0,70,38.4,47.7,0.4,252.0,683.0
7,18.0,75,39.3,49.8,0.4,232.0,704.0
7,18.0,80,40.2,51.5,0.4,218.0,722.0
7,17.0,20,11.7,11.2,0.41,2944.0,138.0
7,17.0,25,15.9,14.3,0.44,2162.0,245.0
7,17.0,30,19.8,18.3,0.45,1473.0,345.0
7,17.0,35,23.4,22.6,0.45,1025.0,429.0
7,17.0,40,26.5,27.0,0.44,748.0,496.0
7,17.0,45,29.3,31.1,0.43,573.0,545.0
7,17.0,50,31.6,34.9,0.42,459.0,581.0
7,17.0,55,33.5,38.3,0.41,382.0,605.0
7,17.0,60,35.0,41.4,0.4,328.0,624.0
7,17.0,65,36.3,44.1,0.4,290.0,641.0
7,17.0,70,37.3,46.5,0.4,261.0,659.0
7,17.0,75,38.2,48.6,0.4,241.0,678.0
7,17.0,80,39.1,50.2,0.4,227.0,696.0
7,16.0,20,11.1,10.8,0.4,2987.0,121.0
7,16.0,25,15.1,13.8,0.45,2221.0,225.0
7,16.0,30,18.9,17.7,0.45,1531.0,321.0
7,16.0,35,22.4,21.9,0.45,1073.0,404.0
7,16.0,40,25.5,26.1,0.44,784.0,470.0
7,16.0,45,28.2,30.1,0.43,600.0,520.0
7,16.0,50,30.5,33.9,0.42,479.0,555.0
7,16.0,55,32.4,37.3,0.41,397.0,580.0
7,16.0,60,33.9,40.3,0.41,341.0,599.0
7,16.0,65,35.1,43.0,0.4,300.0,617.0
7,16.0,70,36.1,45.4,0.4,272.0,634.0
7,16.0,75,37.0,47.4,0.4,251.0,653.0
7,16.0,80,37.9,49.0,0.4,236.0,670.0
7,15.0,20,10.6,10.3,0.39,3026.0,105.0
7,15.0,25,14.4,13.3,0.44,2284.0,205.0
7,15.0,30,18.1,17.1,0.45,1595.0,298.0
7,15.0,35,21.5,21.1,0.45,1126.0,380.0
7,15.0,40,24.5,25.2,0.44,824.0,446.0
7,15.0,45,27.2,29.2,0.43,630.0,495.0
7,15.0,50,29.4,32.9,0.42,501.0,531.0
7,15.0,55,31.3,36.3,0.42,414.0,557.0
7,15.0,60,32.8,39.3,0.41,354.0,577.0
7,15.0,65,34.0,42.0,0.4,312.0,594.0
7,15.0,70,35.0,44.3,0.4,282.0,612.0
7,15.0,75,35.9,46.2,0.4,261.0,630.0
7,15.0,80,36.8,47.7,0.4,246.0,645.0
7,14.0,20,10.0,9.8,0.38,3059.0,88.0
7,14.0,25,13.7,12.9,0.44,2350.0,183.0
7,14.0,30,17.2,16.4,0.45,1664.0,275.0
7,14.0,35,20.5,20.4,0.45,1183.0,355.0
7,14.0,40,23.5,24.3,0.44,868.0,419.0
7,14.0,45,26.1,28.2,0.43,662.0,469.0
7,14.0,50,28.3,31.9,0.43,524.0,506.0
7,14.0,55,30.2,35.3,0.42,432.0,532.0
7,14.0,60,31.7,38.3,0.41,368.0,552.0
7,14.0,65,32.9,40.9,0.41,325.0,570.0
7,14.0,70,33.9,43.1,0.4,294.0,587.0
7,14.0,75,34.8,45.0,0.4,273.0,604.0
7,14.0,80,35.6,46.5,0.4,257.0,619.0
